 Be Density=1.848
 Energy(eV), Delta, Beta
  12538.3047  2.16692024E-06  4.98482033E-10
  12599.9082  2.14577335E-06  4.91458929E-10
  12661.8135  2.12483155E-06  4.84569385E-10
  12724.0234  2.10409371E-06  4.77812179E-10
  12786.5391  2.08355823E-06  4.71184203E-10
  12849.3623  2.0632242E-06  4.64682709E-10
  12912.4941  2.0430889E-06  4.58304533E-10
  12975.9355  2.02315073E-06  4.52048454E-10
  13039.6895  2.00340651E-06  4.45911391E-10
  13103.7559  1.98385533E-06  4.39891568E-10
  13168.1377  1.96449491E-06  4.33985209E-10
  13232.835  1.94532367E-06  4.28191177E-10
  13297.8506  1.92634047E-06  4.2250603E-10
  13363.1855  1.90754281E-06  4.16927992E-10
  13428.8408  1.88892875E-06  4.11454593E-10
  13494.8193  1.87049534E-06  4.06084194E-10
  13561.123  1.85224076E-06  4.00814409E-10
  13627.751  1.834165E-06  3.95643435E-10
  13694.708  1.81626569E-06  3.90568994E-10
  13761.9932  1.79854203E-06  3.85590199E-10
  13829.6074  1.78099185E-06  3.80704218E-10
  13897.5547  1.76361232E-06  3.75908943E-10
  13965.8369  1.74640093E-06  3.71201542E-10
  14034.4531  1.72935802E-06  3.66581765E-10
  14103.4082  1.71248098E-06  3.62047392E-10
  14172.7012  1.69576992E-06  3.57597035E-10
  14242.334  1.67922235E-06  3.53228446E-10
  14312.3096  1.6628361E-06  3.4894046E-10
  14382.6289  1.64660969E-06  3.44730661E-10
  14453.293  1.63054187E-06  3.40597744E-10
  14524.3057  1.61463049E-06  3.36539879E-10
  14595.667  1.59887441E-06  3.3255626E-10
  14667.3779  1.58327236E-06  3.28645333E-10
  14739.4424  1.56782232E-06  3.24805266E-10
  14811.8604  1.55252326E-06  3.21034449E-10
  14884.6338  1.53737449E-06  3.17332161E-10
  14957.7646  1.52237385E-06  3.13696652E-10
  15031.2549  1.5075193E-06  3.10084097E-10
  15105.1074  1.49280845E-06  3.06478315E-10
  15179.3213  1.47824153E-06  3.02936315E-10
  15253.9004  1.46381649E-06  2.99456487E-10
  15328.8457  1.44953276E-06  2.96037944E-10
  15404.1602  1.43538887E-06  2.92678992E-10
  15479.8438  1.4213831E-06  2.8937891E-10
  15555.9004  1.40751354E-06  2.86135948E-10
  15632.3281  1.39377903E-06  2.82948914E-10
  15709.1338  1.38017799E-06  2.79816642E-10
  15786.3164  1.36670985E-06  2.76738549E-10
  15863.877  1.35337416E-06  2.73713469E-10
  15941.8203  1.34016852E-06  2.70740041E-10
  16020.1455  1.32709181E-06  2.67817574E-10
  16098.8555  1.31414288E-06  2.64944816E-10
  16177.9531  1.30132003E-06  2.62120714E-10
  16257.4375  1.28862246E-06  2.59344435E-10
  16337.3135  1.27604903E-06  2.56610927E-10
  16417.584  1.2635976E-06  2.53917387E-10
  16498.2461  1.25126815E-06  2.51269283E-10
  16579.3047  1.23905897E-06  2.4866556E-10
  16660.7637  1.22696861E-06  2.46104997E-10
  16742.6211  1.2149967E-06  2.435874E-10
  16824.8789  1.20314178E-06  2.41111742E-10
  16907.5449  1.1914027E-06  2.38677411E-10
  16990.6133  1.17977856E-06  2.36283715E-10
  17074.0918  1.16826777E-06  2.33929515E-10
  17157.9805  1.15686885E-06  2.31613728E-10
  17242.2812  1.14558065E-06  2.29335495E-10
  17326.9961  1.13440274E-06  2.27094676E-10
  17412.1289  1.12333373E-06  2.24890231E-10
  17497.6758  1.11237398E-06  2.22721674E-10
  17583.6465  1.10152075E-06  2.20587978E-10
  17670.0391  1.09077337E-06  2.18488644E-10
  17756.8555  1.08013023E-06  2.16423185E-10
  17844.0977  1.06959101E-06  2.14390616E-10
  17931.7695  1.05915444E-06  2.12390355E-10
  18019.873  1.0488202E-06  2.10421666E-10
  18108.4082  1.03858724E-06  2.08484022E-10
  18197.377  1.02845411E-06  2.06576825E-10
  18286.7852  1.01841977E-06  2.04699493E-10
  18376.6328  1.00848308E-06  2.02851652E-10
  18466.9199  9.98643714E-07  2.01032524E-10
  18557.6523  9.88900183E-07  1.99241554E-10
  18648.8301  9.79251695E-07  1.97478089E-10
  18740.4551  9.69697453E-07  1.95741839E-10
  18832.5312  9.60236321E-07  1.94032082E-10
  18925.0586  9.50867673E-07  1.92348082E-10
  19018.041  9.41590315E-07  1.90689478E-10
  19111.4805  9.32403452E-07  1.89056049E-10
  19205.3789  9.23306288E-07  1.87447224E-10
  19299.7402  9.14297686E-07  1.85862478E-10
  19394.5625  9.05377306E-07  1.8430131E-10
  19489.8516  8.96543838E-07  1.82763318E-10
  19585.6094  8.87796546E-07  1.81247933E-10
  19681.8379  8.79134518E-07  1.79754767E-10
  19778.5391  8.70557074E-07  1.78283388E-10
  19875.7148  8.62063246E-07  1.76833548E-10
  19973.3691  8.53652239E-07  1.75404677E-10
  20071.502  8.45323427E-07  1.73945219E-10
  20170.1172  8.37075845E-07  1.72487302E-10
  20269.2168  8.28908753E-07  1.71049855E-10
  20368.8047  8.20821185E-07  1.69632489E-10
  20468.8809  8.12813028E-07  1.68234857E-10
  20569.4473  8.04883371E-07  1.6685657E-10
  20670.5098  7.9703085E-07  1.65497269E-10
  20772.0684  7.89254841E-07  1.64156438E-10
  20874.127  7.81554206E-07  1.62833622E-10
  20976.6855  7.73928832E-07  1.6152879E-10
  21079.748  7.66377866E-07  1.60241556E-10
  21183.3164  7.58901137E-07  1.58971794E-10
  21287.3926  7.51497453E-07  1.57719005E-10
  21391.9844  7.44165618E-07  1.56482716E-10
  21497.0859  7.36905292E-07  1.55262803E-10
  21602.7051  7.29715509E-07  1.54058905E-10
  21708.8457  7.22595757E-07  1.52870647E-10
  21815.5059  7.15545866E-07  1.5169789E-10
  21922.6895  7.08564983E-07  1.50540275E-10
  22030.3984  7.01652425E-07  1.49397578E-10
  22138.6387  6.94807113E-07  1.48269466E-10
  22247.4121  6.88028422E-07  1.4715569E-10
  22356.7188  6.81316067E-07  1.46056084E-10
  22466.5605  6.74669195E-07  1.44970327E-10
  22576.9414  6.68087239E-07  1.43898268E-10
  22687.8672  6.61569345E-07  1.4283949E-10
  22799.3379  6.55115059E-07  1.41793868E-10
  22911.3574  6.48723358E-07  1.40761111E-10
  23023.9238  6.4239407E-07  1.39740955E-10
  23137.0449  6.36126401E-07  1.38733275E-10
  23250.7227  6.29920009E-07  1.37737807E-10
  23364.959  6.23774497E-07  1.36754372E-10
  23479.7539  6.17689125E-07  1.35782746E-10
  23595.1152  6.11662927E-07  1.34822639E-10
  23711.043  6.05695561E-07  1.3387394E-10
  23827.541  5.9978629E-07  1.32936384E-10
  23944.6113  5.93934772E-07  1.32009806E-10
  24062.2539  5.88140495E-07  1.31094136E-10
  24180.4785  5.82402492E-07  1.30188998E-10
  24299.2812  5.76720652E-07  1.29294367E-10
  24418.6699  5.71094404E-07  1.28409922E-10
  24538.6426  5.65523294E-07  1.27535607E-10
  24659.207  5.60006413E-07  1.26671187E-10
  24780.3633  5.54543305E-07  1.25816496E-10
  24902.1133  5.49133233E-07  1.24971353E-10
  25024.4629  5.43775855E-07  1.24135632E-10
  25147.4121  5.38470829E-07  1.23309155E-10
  25270.9668  5.33217531E-07  1.22491767E-10
  25395.127  5.28015505E-07  1.21683302E-10
  25519.8984  5.22864241E-07  1.2088365E-10
  25645.2852  5.17763056E-07  1.20092575E-10
  25771.2832  5.12711892E-07  1.19310062E-10
  25897.9043  5.07709842E-07  1.18535834E-10
  26025.1445  5.02756848E-07  1.17769891E-10
  26153.0137  4.97852227E-07  1.17011997E-10
  26281.5078  4.92995639E-07  1.16262104E-10
  26410.6348  4.88186288E-07  1.15519982E-10
  26540.3965  4.83423491E-07  1.14785619E-10
  26670.793  4.78707307E-07  1.14058825E-10
  26801.832  4.74037023E-07  1.13339463E-10
  26933.5137  4.69412385E-07  1.12627442E-10
  27065.8457  4.64832738E-07  1.1192261E-10
  27198.8242  4.60297912E-07  1.11224904E-10
  27332.459  4.55807424E-07  1.10534137E-10
  27466.748  4.51360961E-07  1.09850254E-10
  27601.6992  4.46957813E-07  1.09173115E-10
  27737.3105  4.42597582E-07  1.08502665E-10
  27873.5898  4.38279585E-07  1.07838738E-10
  28010.5391  4.34003709E-07  1.07181257E-10
  28148.1602  4.29769642E-07  1.06530132E-10
  28286.459  4.25577099E-07  1.05885252E-10
  28425.4336  4.21425568E-07  1.05246555E-10
  28565.0957  4.17314425E-07  1.04613866E-10
  28705.4414  4.13243413E-07  1.03987173E-10
  28846.4766  4.09212191E-07  1.03366357E-10
  28988.207  4.05220163E-07  1.02751301E-10
  29130.6309  4.01267016E-07  1.02141955E-10
  29273.7559  3.97352238E-07  1.01538195E-10
  29417.584  3.93475716E-07  1.00939992E-10
  29562.1191  3.89636995E-07  1.00347203E-10
  29707.3633  3.85836046E-07  9.97597838E-11
  29853.3203  3.82072159E-07  9.91776591E-11
  29999.9961  3.78344964E-07  9.86007179E-11
